ExhibitionID,ExhibitionNumber,ExhibitionLabelvalue,datedebutvalue,annee_expo,datefinvalue,ExhibitionURL,Exhibitionvalue
4068.0,1106,Picture Puzzles,12/08/1975,1975,16/11/1975,moma.org/calendar/exhibitions/2485,Q110892743
2965.0,1107a,Drawings: Recent Gifts,05/09/1975,1975,11/11/1975,moma.org/calendar/exhibitions/2035,Q110892744
4067.0,1107b,76 Jefferson,11/09/1975,1975,01/12/1975,moma.org/calendar/exhibitions/3394,Q110892745
4066.0,1108,Projects: Walter Pichler,12/09/1975,1975,03/11/1975,moma.org/calendar/exhibitions/2484,Q110892747
2105.0,1109,Printsequence,03/10/1975,1975,18/01/1976,moma.org/calendar/exhibitions/1865,Q110892748
4065.0,1110,The Architecture of the École des Beaux-Arts,29/10/1975,1975,04/01/1976,moma.org/calendar/exhibitions/2483,Q110892750
4064.0,1111,Projects: Video VI,01/11/1975,1975,31/01/1976,moma.org/calendar/exhibitions/2482,Q110892751
4063.0,1112,New Prints: Robert Ryman and Richard Smith,06/11/1975,1975,30/11/1975,moma.org/calendar/exhibitions/2481,Q110892753
4062.0,1113,"Eugene Buechel, S.J.: Rosebud and Pine Ridge Photographs, 1922–1942",20/11/1975,1975,08/02/1976,moma.org/calendar/exhibitions/2480,Q110892754
4061.0,1114a,Recent Acquisitions: Design Collection,21/11/1975,1975,11/01/1976,moma.org/calendar/exhibitions/2479,Q110892756
4060.0,1114b,Stuart Davis,27/11/1975,1975,28/04/1976,moma.org/calendar/exhibitions/2478,Q110892757
4059.0,1115a,Projects: Bernhard and Hilla Becher,08/12/1975,1975,22/01/1976,moma.org/calendar/exhibitions/2477,Q110892758
4058.0,1115b,A Museum Menagerie,09/12/1975,1975,07/03/1976,moma.org/calendar/exhibitions/3393,Q110892760
4057.0,1116,Shinjuku: The Phenomenal City,16/12/1975,1975,07/03/1976,moma.org/calendar/exhibitions/2476,Q110892761
2964.0,1117,Drawing Now: 1955–1975,23/01/1976,1976,09/03/1976,moma.org/calendar/exhibitions/2034,Q110892762
4056.0,1118,"Constructivism in Poland, 1923–1936",30/01/1976,1976,25/03/1976,moma.org/calendar/exhibitions/2475,Q110892763
4055.0,1119,Projects: Video VII,04/02/1976,1976,31/03/1976,moma.org/calendar/exhibitions/2474,Q110892765
638.0,1119a,Cubism and Its Affinities,09/02/1976,1976,09/05/1976,moma.org/calendar/exhibitions/1824,Q110892766
4054.0,1120,"Projects: Michael Snow, Photographs",19/02/1976,1976,27/04/1976,moma.org/calendar/exhibitions/2473,Q110892768
4053.0,1121,"Morgan Russell: Synchromist Studies, 1910–1922",16/03/1976,1976,25/05/1976,moma.org/calendar/exhibitions/2472,Q110892769
4052.0,1121a,Photography for Collectors,16/03/1976,1976,20/06/1976,moma.org/calendar/exhibitions/2471,Q110892770
4051.0,1122,"The ""Wild Beasts"": Fauvism and Its Affinities",26/03/1976,1976,01/06/1976,moma.org/calendar/exhibitions/2470,Q110892772
4050.0,1123,Posters from the Collection,26/03/1976,1976,19/05/1976,moma.org/calendar/exhibitions/2469,Q110892774
4049.0,1124,"Josef Albers, 1888–1976",26/03/1976,1976,19/04/1976,moma.org/calendar/exhibitions/2468,Q110892775
4048.0,1125,Projects: William T. Wiley,05/04/1976,1976,16/05/1976,moma.org/calendar/exhibitions/2467,Q110892777
4045.0,1126,"Max Ernst, 1891–1976",02/04/1976,1976,30/04/1976,moma.org/calendar/exhibitions/2464,Q110892776
4047.0,1127,Projects: Video VIII,19/04/1976,1976,20/06/1976,moma.org/calendar/exhibitions/2466,Q110892780
4046.0,1128,"Paul Strand, 1890–1976",13/04/1976,1976,10/05/1976,moma.org/calendar/exhibitions/2465,Q110892778
4044.0,1129,"Mark Tobey, 1890–1976",27/04/1976,1976,21/05/1976,moma.org/calendar/exhibitions/2463,Q110892781
4043.0,1130,"Photography: Recent Acquisitions, 1974–1976",06/05/1976,1976,18/07/1976,moma.org/calendar/exhibitions/2462,Q110892783
599.0,1131,Narrative Prints,14/05/1976,1976,08/08/1976,moma.org/calendar/exhibitions/1821,Q110892785
8206.0,1132,Prints from the Collection,14/05/1976,1976,08/08/1976,moma.org/calendar/exhibitions/2704,Q110892786
2914.0,1133,Photographs by William Eggleston,24/05/1976,1976,01/08/1976,moma.org/calendar/exhibitions/2079,Q110892787
2937.0,1134,Painting and Sculpture Collection,28/05/1976,1976,13/07/1976,moma.org/calendar/exhibitions/2022,Q110892788
2894.0,1135,André Masson,02/06/1976,1976,17/08/1976,moma.org/calendar/exhibitions/2000,Q110892790
4042.0,1136,The Architecture of Luis Barragán,04/06/1976,1976,01/09/1976,moma.org/calendar/exhibitions/2461,Q110892791
4041.0,1137,The Taxi Project: Realistic Solutions for Today,16/06/1976,1976,07/09/1976,moma.org/calendar/exhibitions/2460,Q110892792
4040.0,1138,Handmade Paper Prints and Unique Works,28/06/1976,1976,12/09/1976,moma.org/calendar/exhibitions/3392,Q110892793
4039.0,1139,Projects: Video IX,01/07/1976,1976,30/09/1976,moma.org/calendar/exhibitions/2459,Q110892794
2963.0,1140,Some American Drawings: Recent Acquisitions,19/07/1976,1976,12/09/1976,moma.org/calendar/exhibitions/2075,Q110892795
4038.0,1141,Longer Views: 40 Photographs by Nick Nixon,22/07/1976,1976,03/10/1976,moma.org/calendar/exhibitions/2458,Q110892796
4037.0,1142,"Projects: Panama Canal Photographs by Ernest ""Red"" Hallen",09/08/1976,1976,03/10/1976,moma.org/calendar/exhibitions/2457,Q110892797
2674.0,1143,Between World Wars: Drawing in Europe and America,20/08/1976,1976,14/11/1976,moma.org/calendar/exhibitions/1891,Q110892799
2829.0,1144,Reinstallation of the Painting and Sculpture Collection,03/09/1976,1976,09/11/1976,moma.org/calendar/exhibitions/1961,Q110892800
4036.0,1145,New Glory: New Designs for Flags,11/09/1976,1976,24/10/1976,moma.org/calendar/exhibitions/2456,Q110892801
2844.0,1146,Rodin & Balzac,20/09/1976,1976,18/11/1976,moma.org/calendar/exhibitions/1969,Q110892802
4035.0,1147,Los Angeles: Selections from the Art Lending Service,21/09/1976,1976,28/11/1976,moma.org/calendar/exhibitions/3391,Q110892803
4034.0,1148,The Natural Paradise: Painting in America 1800–1950,29/09/1976,1976,30/11/1976,moma.org/calendar/exhibitions/2455,Q110892804
4033.0,1149,Projects: Video X,03/10/1976,1976,30/11/1976,moma.org/calendar/exhibitions/2454,Q110892806
4032.0,1150,Photographs by Stephen Shore,08/10/1976,1976,04/01/1977,moma.org/calendar/exhibitions/2453,Q110892807
4031.0,1151,Satellite Exhibition at The Museum of Modern Art,13/10/1976,1976,08/11/1976,moma.org/calendar/exhibitions/2452,Q110892808
4029.0,1152,Projects: Charles Simonds and Mary Miss,14/10/1976,1976,02/12/1976,moma.org/calendar/exhibitions/2450,Q110892810
4028.0,1153,"Alexander Calder, 1898–1976",11/11/1976,1976,07/12/1976,moma.org/calendar/exhibitions/2449,Q110892812
4027.0,1154,Matisse/Gaudí: Ecclesiastical Designs,15/11/1976,1976,09/01/1977,moma.org/calendar/exhibitions/2448,Q110892813
2845.0,1155,"Man Ray, 1890–1976",18/11/1976,1976,07/12/1976,moma.org/calendar/exhibitions/1970,
2640.0,1156,Recent Acquisitions: Painting and Sculpture,22/11/1976,1976,01/03/1977,moma.org/calendar/exhibitions/1768,Q110892814
443.0,1157,"Prints: Acquisitions, 1973–1976",23/11/1976,1976,20/02/1977,moma.org/calendar/exhibitions/1753,Q110892815
4026.0,1158,Harry Callahan,02/12/1976,1976,08/02/1977,moma.org/calendar/exhibitions/2447,Q110892816
10545.0,1158a,Rooms,07/12/1976,1976,06/02/1977,moma.org/calendar/exhibitions/3580,Q110892818
4025.0,1159,Projects: Peter Campus,10/12/1976,1976,18/01/1977,moma.org/calendar/exhibitions/2446,Q110892819
4024.0,1160,European Master Paintings from Swiss Collections: Post-Impressionism to World War II,17/12/1976,1976,01/03/1977,moma.org/calendar/exhibitions/2445,Q110892820
2852.0,1161,Tina Modotti,10/01/1977,1977,05/04/1977,moma.org/calendar/exhibitions/1977,Q110892821
313.0,1162,Posters by Painters,21/01/1977,1977,23/03/1977,moma.org/calendar/exhibitions/1807,Q110892822
4023.0,1162a,Projects: Video XI,24/01/1977,1977,28/04/1977,moma.org/calendar/exhibitions/2444,Q110892823
3822.0,1163,Projects: Buckminster Fuller and John Cage,27/01/1977,1977,06/03/1977,moma.org/calendar/exhibitions/2399,Q110892824
3818.0,1164,The Filmmakers' Image,10/02/1977,1977,25/04/1977,moma.org/calendar/exhibitions/2397,Q110892825
10546.0,1164a,Maps,14/02/1977,1977,10/04/1977,moma.org/calendar/exhibitions/3581,Q110892827
265.0,1165,Ludwig Mies van der Rohe: Furniture and Drawings,03/03/1977,1977,03/05/1977,moma.org/calendar/exhibitions/1801,Q110892828
2961.0,1166,Fred Williams: Landscapes of a Continent,10/03/1977,1977,08/05/1977,moma.org/calendar/exhibitions/2033,Q110892829
2788.0,1167,Matisse: The Swimming Pool,11/03/1977,1977,01/08/1977,moma.org/calendar/exhibitions/1941,Q110892830
2848.0,1168,British Drawings,17/03/1977,1977,30/05/1977,moma.org/calendar/exhibitions/1973,Q110892831
3805.0,1169,Bookworks,17/03/1977,1977,30/05/1977,moma.org/calendar/exhibitions/2393,Q110892832
3804.0,1170,Robert Rauschenberg,25/03/1977,1977,17/05/1977,moma.org/calendar/exhibitions/2392,Q110892833
3803.0,1171,Wall Hangings: The New Classicism,08/04/1977,1977,17/07/1977,moma.org/calendar/exhibitions/2391,Q110892834
3801.0,1172,Courthouse,12/04/1977,1977,10/07/1977,moma.org/calendar/exhibitions/2389,Q110892835
10547.0,1172a,Artists by Artists,18/04/1977,1977,26/06/1977,moma.org/calendar/exhibitions/3582,Q110892838
3800.0,1173,Projects: Allen Ruppersberg,17/05/1977,1977,04/07/1977,moma.org/calendar/exhibitions/2388,Q110892839
3802.0,No#,Recent Acquisitions of Contemporary Painting and Sculpture,25/05/1977,1977,15/08/1977,,
2849.0,1174,Extraordinary Men,02/06/1977,1977,17/07/1977,moma.org/calendar/exhibitions/1974,Q110892840
875.0,1175,Impresario: Ambroise Vollard,06/06/1977,1977,06/09/1977,moma.org/calendar/exhibitions/1839,Q110892841
3799.0,1176,Projects: Video XII,09/06/1977,1977,31/07/1977,moma.org/calendar/exhibitions/2387,Q110892842
3798.0,1177,Universal Pictures,09/06/1977,1977,12/01/1978,moma.org/calendar/exhibitions/2386,Q110892843
10537.0,1177a,Selections from Art Lending Service,01/07/1977,1977,05/09/1977,moma.org/calendar/exhibitions/3578,Q110892844
3797.0,1178,Projects: Michael Vessa,12/07/1977,1977,22/08/1977,moma.org/calendar/exhibitions/2385,Q110892845
2851.0,1179,Photographs by Chauncey Hare,18/07/1977,1977,22/10/1977,moma.org/calendar/exhibitions/1976,Q110892846
2850.0,1180,Extraordinary Women,22/07/1977,1977,20/09/1977,moma.org/calendar/exhibitions/1975,Q110892847
3796.0,1181,Projects: Video XIII,01/08/1977,1977,16/10/1977,moma.org/calendar/exhibitions/2384,Q110892848
324.0,1182,The Graphic Revolution: 1915–1935,05/08/1977,1977,31/10/1977,moma.org/calendar/exhibitions/1810,Q110892849
3760.0,1183,"Naum Gabo, 1890–1977",26/08/1977,1977,12/09/1977,moma.org/calendar/exhibitions/2378,Q110892850
3759.0,1184,Projects: Nam June Paik,29/08/1977,1977,10/10/1977,moma.org/calendar/exhibitions/2377,Q110892851
356.0,1185,"Abstraction-Création, Art Non-Figuratif",20/09/1977,1977,04/12/1977,moma.org/calendar/exhibitions/1752,Q110892853
3758.0,1186,American Drawn and Matched,20/09/1977,1977,04/12/1977,moma.org/calendar/exhibitions/2376,Q110892854
839.0,1187,Impressions,23/09/1977,1977,02/01/1978,moma.org/calendar/exhibitions/1835,Q110892856
10548.0,1187a,Dream/Reality/Dream,26/09/1977,1977,28/11/1977,moma.org/calendar/exhibitions/3583,Q110892857
2839.0,1188,Cézanne: The Late Work,07/10/1977,1977,02/01/1978,moma.org/calendar/exhibitions/1965,Q110892858
3750.0,1189,Projects: Video XIV,17/10/1977,1977,11/12/1977,moma.org/calendar/exhibitions/2373,Q110892859
3749.0,1190,Public Relations: Photographs by Garry Winogrand,18/10/1977,1977,11/12/1977,moma.org/calendar/exhibitions/2372,Q110892860
3747.0,1191,Herbert Bayer: Photographic Works,31/10/1977,1977,29/01/1978,moma.org/calendar/exhibitions/2371,Q110892861
192.0,1192,Noguchi: The Sculptor as Designer,11/11/1977,1977,08/01/1978,moma.org/calendar/exhibitions/1720,Q110892862
10549.0,1192a,Posters in the Penthouse,01/12/1977,1977,06/02/1978,moma.org/calendar/exhibitions/3584,Q110892863
3742.0,1193,Projects: Video XV,12/12/1977,1977,05/02/1978,moma.org/calendar/exhibitions/2369,Q110892864
350.0,1194,Arp on Paper,15/12/1977,1977,05/03/1978,moma.org/calendar/exhibitions/1751,Q110892865
3736.0,1195,Projects: Alice Aycock,19/12/1977,1977,05/02/1978,moma.org/calendar/exhibitions/2368,Q110892866
3733.0,1196,Le Corbusier: Architectural Drawings,20/01/1978,1978,26/03/1978,moma.org/calendar/exhibitions/2367,Q110892867
2846.0,1197,Sol Lewitt,03/02/1978,1978,04/04/1978,moma.org/calendar/exhibitions/1971,Q110892868
3726.0,1198,Projects: Video XVI,06/02/1978,1978,02/04/1978,moma.org/calendar/exhibitions/2365,Q110892869
3724.0,1199,"New Standpoints: Photography, 1940–1955",06/02/1978,1978,30/04/1978,moma.org/calendar/exhibitions/2363,Q110892870
10550.0,1199a,New Art for the New Year,13/02/1977,1977,09/04/1978,moma.org/calendar/exhibitions/3585,Q110892826
3723.0,1200,"Steichen: The Master Prints, 1895–1914",14/02/1978,1978,28/03/1978,moma.org/calendar/exhibitions/2362,Q110892872
3722.0,1201,Selections from the Collections,16/02/1978,1978,12/03/1978,moma.org/calendar/exhibitions/2361,Q110892873
3721.0,1202,Reinstallation of the Auditorium Gallery,23/02/1978,1978,23/04/1978,moma.org/calendar/exhibitions/2360,Q110953231
3720.0,1203,Projects: Shigeko Kubota,16/03/1978,1978,02/05/1978,moma.org/calendar/exhibitions/2359,Q110892874
1328.0,1204,Mexican Art,16/03/1978,1978,02/07/1978,moma.org/calendar/exhibitions/1845,Q110892876
3719.0,1205,Projects: Reeva Potoff,03/04/1978,1978,21/05/1978,moma.org/calendar/exhibitions/2358,Q110892877
3718.0,1206,Projects: Video XVII,03/04/1978,1978,30/04/1978,moma.org/calendar/exhibitions/2357,Q110892878
3717.0,1207,Nine Windows by Chagall,13/04/1978,1978,30/05/1978,moma.org/calendar/exhibitions/2356,Q110892879
114.0,1208,Bang & Olufsen: Design for Sound by Jakob Jensen,14/04/1978,1978,18/06/1978,moma.org/calendar/exhibitions/1786,Q110892880
10551.0,1208a,Art for Corporations,17/04/1978,1978,04/07/1978,moma.org/calendar/exhibitions/3586,Q110892881
2847.0,1209,Richard Lindner: 1901–1978,18/04/1978,1978,02/05/1978,moma.org/calendar/exhibitions/1972,Q110892882
3716.0,1210,A Treasury of Modern Drawing: The Joan and Lester Avnet Collection,28/04/1978,1978,04/07/1978,moma.org/calendar/exhibitions/2355,Q110892884
3715.0,1211,Projects: Video XVIII,04/05/1978,1978,20/06/1978,moma.org/calendar/exhibitions/2354,Q110892885
3714.0,1212,Jerry Dantzic and the Cirkut Camera,09/05/1978,1978,30/07/1978,moma.org/calendar/exhibitions/2353,Q110892886
3713.0,1213,Designed for Film: The Hollywood Art Director,11/05/1978,1978,26/09/1978,moma.org/calendar/exhibitions/2352,Q110892887
3712.0,1214,Selections from the Collection,25/05/1978,1978,08/08/1978,moma.org/calendar/exhibitions/2351,Q110892888
487.0,1215,Jim Dine's Etchings,06/06/1978,1978,05/09/1978,moma.org/calendar/exhibitions/1817,Q110892889
3711.0,1216,Projects: Max Neuhaus,08/06/1978,1978,05/09/1978,moma.org/calendar/exhibitions/2350,Q110892891
3710.0,1217,"Projects: Video XIX, Part I",22/06/1978,1978,11/07/1978,moma.org/calendar/exhibitions/2349,Q110892892
19.0,1218,The Architecture of Gunnar Asplund,30/06/1978,1978,01/10/1978,moma.org/calendar/exhibitions/1777,Q110892893
2291.0,1219,Artists and Writers,10/07/1978,1978,03/10/1978,moma.org/calendar/exhibitions/1868,Q110892895
10552.0,1219a,Selections from the Art Lending Service,10/07/1978,1978,05/09/1978,moma.org/calendar/exhibitions/3587,Q110892896
3709.0,1220,"Projects: Video XIX, Part II",20/07/1978,1978,22/08/1978,moma.org/calendar/exhibitions/2348,Q110892897
3707.0,1221,Mirrors and Windows: American Photography Since 1960,26/07/1978,1978,02/10/1978,moma.org/calendar/exhibitions/2347,Q110892898
3704.0,1222,Art Sinsabaugh: Landscapes,07/08/1978,1978,31/10/1978,moma.org/calendar/exhibitions/2345,Q110892899
3701.0,1223,Projects: Jonathan Borofsky,17/08/1978,1978,29/10/1978,moma.org/calendar/exhibitions/2343,Q110892901
3699.0,1224,Projects: Lucio Pozzi,24/08/1978,1978,12/09/1978,moma.org/calendar/exhibitions/2342,Q110892902
3698.0,1225,"Charles Eames, 1907–1978",31/08/1978,1978,06/11/1978,moma.org/calendar/exhibitions/2341,Q110892904
10553.0,1225a,New York/New York,11/09/1978,1978,13/11/1978,moma.org/calendar/exhibitions/3588,Q110892906
2800.0,1226,Recent Acquisitions: Painting and Sculpture,12/09/1978,1978,26/11/1978,moma.org/calendar/exhibitions/1951,Q110892908
3691.0,1227,Projects: Fred Sandback,15/09/1978,1978,07/11/1978,moma.org/calendar/exhibitions/2340,Q110892909
3690.0,1228,Projects: Anne and Patrick Poirier,15/09/1978,1978,07/11/1978,moma.org/calendar/exhibitions/2339,Q110892910
3688.0,1229,Projects: Laurie Anderson,16/09/1978,1978,12/11/1978,moma.org/calendar/exhibitions/2337,Q110892911
3686.0,1230,Projects: Hamish Fulton,03/10/1978,1978,26/11/1978,moma.org/calendar/exhibitions/2335,Q110892912
3684.0,1231,Projects: Video XXI,03/10/1978,1978,14/11/1978,moma.org/calendar/exhibitions/2334,Q110892913
1860.0,1232,"Revolution: Russian Avant-Garde, 1912–1930",12/10/1978,1978,02/01/1979,moma.org/calendar/exhibitions/1859,Q110892915
3674.0,1233,The Architecture of Sir Edwin Landseer Lutyens,13/10/1978,1978,07/01/1979,moma.org/calendar/exhibitions/2331,Q110892916
3673.0,1234,Projects: Bill Beckley,14/10/1978,1978,28/11/1978,moma.org/calendar/exhibitions/2330,Q110892917
755.0,1235,Matisse in the Collection of the Museum of Modern Art,25/10/1978,1978,30/01/1979,moma.org/calendar/exhibitions/1829,Q110892918
3672.0,1236,W. Eugene Smith Memorial,27/10/1978,1978,07/01/1979,moma.org/calendar/exhibitions/3156,Q110892919
3671.0,1237,Grain Elevators: Photographs by Frank Gohlke,07/11/1978,1978,04/02/1979,moma.org/calendar/exhibitions/2329,Q110892920
10684.0,1237a,Painting and Sculpture Collection: Reinstallation of the East Wing,16/11/1978,1978,02/01/1979,moma.org/calendar/exhibitions/2708,Q110892921
3670.0,1238,Projects: Video XXII,16/11/1978,1978,02/01/1979,moma.org/calendar/exhibitions/2328,Q110892922
1846.0,1239,Recent Acquisitions: American Prints,16/11/1978,1978,20/02/1979,moma.org/calendar/exhibitions/1857,Q110892923
10554.0,1239a,Gold,20/11/1978,1978,19/02/1979,moma.org/calendar/exhibitions/3589,Q110892924
3669.0,1240,Paperworks by Ellsworth Kelly,30/11/1978,1978,30/01/1979,moma.org/calendar/exhibitions/2327,Q110892925
1902.0,1241,20 Gifts in Honor of Myron Orlofsky,01/12/1978,1978,09/01/1979,moma.org/calendar/exhibitions/1862,Q110892926
3668.0,1242,Rediscovering RKO,14/12/1978,1978,10/07/1979,moma.org/calendar/exhibitions/2326,Q110892928
3667.0,1243,Projects: Video XXIII,04/01/1979,1979,30/01/1979,moma.org/calendar/exhibitions/2325,Q110892929
639.0,1244,Paul Klee Centennial: Prints and Transfer Drawings,08/01/1979,1979,03/04/1979,moma.org/calendar/exhibitions/1825,Q110892931
2802.0,1245,Jackie Winsor,12/01/1979,1979,06/03/1979,moma.org/calendar/exhibitions/1952,Q110892932
2950.0,1246,Anne Ryan: The Intimate Collages,16/01/1979,1979,06/03/1979,moma.org/calendar/exhibitions/2029,Q110892933
3666.0,1247,Posters from the Collection,18/01/1979,1979,15/07/1979,moma.org/calendar/exhibitions/2324,Q110892934
3665.0,1247a,Projects: Video XXIV,01/02/1979,1979,27/02/1979,moma.org/calendar/exhibitions/2706,Q110892935
3664.0,1248,Projects: Donald Lipski,08/02/1979,1979,18/03/1979,moma.org/calendar/exhibitions/2323,Q110892936
3663.0,1249,Prairie: Photographs by Robert Adams,09/02/1979,1979,01/05/1979,moma.org/calendar/exhibitions/2322,Q110892937
7.0,1250,Transformations in Modern Architecture,21/02/1979,1979,24/04/1979,moma.org/calendar/exhibitions/1773,Q110892938
3662.0,1251,Projects: Video XXV,01/03/1979,1979,10/04/1979,moma.org/calendar/exhibitions/2321,Q110892939
3661.0,1252,Gaetano Pesce: Projects for a Skyscraper,02/03/1979,1979,10/04/1979,moma.org/calendar/exhibitions/2320,Q110892940
10555.0,1252a,The Stage Show,05/03/1979,1979,29/05/1979,moma.org/calendar/exhibitions/3590,Q110892942
3622.0,1253,Frank Stella: The Indian Bird Maquettes,12/03/1979,1979,01/05/1979,moma.org/calendar/exhibitions/2307,Q110892943
2094.0,1254,The Masterworks of Edvard Munch,15/03/1979,1979,24/04/1979,moma.org/calendar/exhibitions/1701,Q110892944
